stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,8.17,0,0,0
72hpf,0,0,0,0,0,9.63,0,0,1.07
21Day,0,6.69,2.68,1.34,5.35,6.69,0,1.34,25.43
3Month,0,26.56,1.28,1.28,14.08,0.64,0,0.32,6.08
22Month,2.19,26.24,2.19,3.28,10.39,0,0.55,0,10.93
