stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,8.17,4.09,0,0,0,81.73,8.17
72hpf,0,0,0,0,1.07,9.63,1.07
21Day,0,0,0,1.34,1.34,5.35,2.68
3Month,0.64,0,0.64,0,0.32,0.32,0
22Month,1.09,0,7.65,0,0,0,0
