stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,40.86,0,36.78
72hpf,0,0,0,0,0,1.07,0,3.21
21Day,0,0,0,0,0,0,0,2.68
3Month,0,3.2,11.52,0.64,0.32,0,0.32,0.32
22Month,0.55,2.73,1.09,0,0,3.28,0.55,2.73
