stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,8.17,0,0,0,0,241.1,0,4.09
72hpf,14.98,2.14,0,0,4.28,470.71,0,6.42
21Day,14.72,4.02,0,6.69,1.34,219.52,2.68,13.39
3Month,17.92,0,323.79,2.56,0.32,4.8,0.96,3.84
22Month,8.2,0,0.55,1.64,0,6.01,0,1.64
