stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,4.28,0,0,0,22.47,0,0,1.07
21Day,0,10.71,2.68,1.34,2.68,6.69,0,0,16.06
3Month,0.64,17.28,339.47,5.12,2.24,0.96,0,1.6,3.84
22Month,8.2,167.28,600.77,25.15,5.47,3.28,21.87,0.55,19.13
