stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,1.07,0,0,0,0,0,0,0,0
21Day,50.86,1.34,0,10.71,0,1.34,0,1.34,4.02
3Month,33.91,0.64,1.6,8.96,1.92,0.96,0,0.32,0
22Month,34.99,0.55,0,6.56,0,0.55,0.55,0,0.55
