stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,4.09,12.26,0,0,0
72hpf,36.37,0,0,0,9.63,0,0,1.07
21Day,17.4,0,1.34,0,4.02,0,2.68,1.34
3Month,7.36,17.28,0.64,0.32,0,0,0.32,0.32
22Month,39.91,16.4,1.09,0.55,0,0.55,0,0
