stage,Epithelial,Erythroid,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,12.26,0,0
72hpf,1.07,0,0,2.14,0,0
21Day,1.34,1.34,1.34,1.34,1.34,2.68
