stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,0,24.52,0,0
72hpf,0,2.14,0,0,0,0,94.14,0,1.07
21Day,0,0,1.34,0,2.68,1.34,38.82,1.34,8.03
3Month,0.32,4.16,0,52.15,2.56,0,2.24,0.96,0.64
22Month,0,3.83,0,0,0,0,0.55,0,0
