stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,4.09,0,0,0,0,4.09,0,4.09
72hpf,0,4.28,1.07,0,1.07,1.07,176.52,1.07,4.28
21Day,0,12.05,2.68,0,2.68,4.02,77.63,0,5.35
3Month,0,4.8,0,0.96,1.6,0.32,2.24,1.28,2.24
22Month,0.55,3.83,0,1.09,2.73,0,2.73,1.64,2.19
