stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,4.09,4.09,44.95,0,4.09
72hpf,1.07,4.28,2.14,0,1.07,1.07,10.7,0,1.07
21Day,0,12.05,4.02,0,2.68,1.34,1.34,1.34,4.02
3Month,0.32,3.52,0,9.92,0,0,0,0.96,0.32
22Month,0,6.01,0,0,0.55,0,0,0,0
