stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,4.09,0,0,4.09,0,0,4.09,0
72hpf,0,7.49,1.07,0,0,0,8.56,0,2.14
21Day,0,8.03,1.34,0,1.34,1.34,25.43,0,9.37
3Month,0,7.04,0,0.32,1.92,0.32,0.32,0,0
22Month,0.55,4.92,0,0,0.55,0,0.55,0,0
