stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0
3Month,4.8,0.32,21.12,0.32,0,0.32,0.32,0.32
22Month,2.19,0,0,0,0.55,0,0,0
