stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,8.17,4.09,36.78,0,0
72hpf,2.14,2.14,0,2.14,2.14,145.49,0,113.4
21Day,4.02,4.02,0,1.34,1.34,40.16,0,128.5
3Month,8,0,3.52,8,0.96,2.24,0,68.15
22Month,3.28,0,0,1.64,0,0,0.55,8.2
