stage,Endothelial,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,1.07,3.21,4.28,0,1.07,1.07,40.65,0
21Day,0,5.35,0,2.68,0,13.39,18.74,5.35
