stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,16.35,0,0,0,36.78,4.09,0,8.17
72hpf,0,5.35,0,0,2.14,21.4,0,1.07,7.49
21Day,1.34,4.02,0,2.68,0,20.08,0,1.34,0
3Month,0.96,8.64,2.88,2.56,0,1.28,0,1.92,1.92
22Month,0,24.6,10.39,4.37,0,1.09,1.09,3.83,1.64
