stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,28.6,0,0,0,53.12,0,4.09,16.35
72hpf,1.07,25.67,0,0,0,48.14,0,1.07,9.63
21Day,0,41.49,0,13.39,4.02,17.4,0,1.34,25.43
3Month,0.64,8.64,0.32,1.92,1.6,0.64,0.32,0.32,1.28
22Month,0,11.48,0,0.55,0,0,0,0,0.55
