stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,36.78,449.5,36.78,0,302.39,2746.06,3583.78,36.78,12.26,396.38
72hpf,31.02,673.97,87.72,3.21,77.02,1025.93,2901.27,33.16,24.61,682.53
21Day,22.76,1089.57,344,8.03,376.13,1416.17,1002.56,2.68,115.11,793.75
3Month,10.56,940.33,10.24,242.52,245.08,53.75,28.8,0.96,30.72,100.46
22Month,30.61,1811.07,12.57,57.95,346.03,18.04,44.83,67.79,27.33,108.24
