stage,Epithelial,Immune,Neuron,Stromal
24hpf,4.09,0,8.17,4.09
72hpf,2.14,1.07,6.42,3.21
21Day,0,1.34,2.68,0
3Month,0.32,0,0,0
22Month,1.64,0,0,0
