stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,24.52,0,0,8.17,0,228.84,0,4.09
72hpf,27.81,3.21,0,0,5.35,350.89,0,4.28
21Day,20.08,9.37,0,5.35,2.68,455.1,5.35,14.72
3Month,3.84,0,4.48,1.28,0,19.84,1.28,1.6
22Month,0,0,4.37,1.64,0,8.2,2.19,0
