stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,4.09,0,0,0,4.09,44.95,0,0,4.09
72hpf,0,26.74,4.28,1.07,0,0,8.56,0,1.07,1.07
21Day,0,467.15,120.47,1.34,36.14,9.37,41.49,0,16.06,18.74
3Month,1.92,707.41,9.28,83.83,37.75,153.9,3.84,0.32,29.44,6.72
22Month,28.43,7097.22,21.32,47.01,103.32,79.26,31.16,84.18,36.63,34.44
