stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,0,0,0,0,12.26,0
72hpf,0,1.07,0,0,0,1.07,0
21Day,0,0,0,2.68,1.34,5.35,1.34
3Month,1.28,0,2.24,0.96,0,0.32,0
22Month,3.28,0,0,0,0,0,0
