stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,12.26,0,8.17,0,20.43,0,4.09,0
72hpf,12.84,0,2.14,0,6.42,0,1.07,1.07
21Day,12.05,0,0,1.34,1.34,0,1.34,1.34
3Month,56.95,2.56,4.48,8.64,0.32,0,2.24,1.28
22Month,66.69,0.55,1.64,3.28,0,0.55,0,0.55
