stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,36.78,0,0,4.09,0,0,0,0
72hpf,0,13.91,0,0,4.28,0,1.07,0,1.07
21Day,0,0,0,0,56.22,0,0,0,0
3Month,0.96,16,1.28,2.24,240.6,1.28,0.32,1.28,4.8
22Month,2.19,13.67,1.09,1.09,132.84,0,0.55,0.55,1.09
