stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,4.09,0,0,0,0,0
72hpf,37.44,0,0,0,0,4.28,0,1.07,0
21Day,20.08,0,0,0,0,1.34,0,2.68,1.34
3Month,4.16,0,0,0.96,0,0,0,0,0.64
22Month,63.41,0.55,1.09,4.37,0.55,0,1.64,0,2.19
