stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,110.33,0,0,4.09,4.09,53.12,4.09,20.43
72hpf,8.56,0,0,0,1.07,7.49,0,12.84
21Day,0,1.34,0,0,0,1.34,0,8.03
3Month,2.56,0,7.68,0.96,0,0,0,1.28
22Month,2.73,0,0,0,0,0,0,0.55
