stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,2.14,0,0,0,6.42,0,0,0
21Day,0,0,0,0,0,12.05,0,0,0
3Month,0,5.76,3.52,0.64,0.96,2.24,0,0.64,1.28
22Month,1.09,52.48,0.55,2.19,4.92,1.64,1.09,1.09,1.64
