stage,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
72hpf,2.14,0,0,0,0,0,1.07
21Day,9.37,1.34,0,0,1.34,1.34,2.68
3Month,24,0,2.56,1.28,0.64,0.32,2.24
22Month,12.03,0,1.09,0,0,0.55,1.64
