stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,388.21,9697.04,8.17,0,85.81,1029.77,1569.18,20.43,8.17,7751.91
72hpf,309.17,37091.8,405.45,1.07,78.09,675.04,4186.09,18.19,23.54,32098.01
21Day,22.76,10427.17,323.93,2.68,258.34,1380.03,1003.9,4.02,331.96,13050.7
3Month,70.07,14063.37,60.79,547.11,841.15,466.17,79.03,6.4,149.1,14426.51
22Month,12.03,1170.93,26.24,118.08,128.46,44.28,26.79,52.48,3.83,2283.92
