stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,8.17,0,0,12.26,0,0,0,0,0
72hpf,1.07,0,0,0,0,1.07,0,0,0
21Day,6.69,6.69,0,32.12,2.68,0,0,4.02,1.34
3Month,11.84,0.64,2.56,52.79,17.92,0.32,0,2.88,2.56
22Month,15.31,1.09,0,51.39,15.31,0.55,1.09,3.83,0.55
