stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,40.86,0,0,0,0
72hpf,0,0,0,8.56,0,0,0,0
21Day,0,1.34,0,16.06,1.34,1.34,0,0
3Month,0.32,5.12,1.28,89.59,0,0.64,1.28,2.56
22Month,0,6.01,2.73,184.77,0,0,0,2.19
