stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,1319.91,0,0,4.09,4.09,175.72,49.04,0,4.09
72hpf,3.21,2884.16,9.63,0,2.14,24.61,230.01,7.49,19.26,43.86
21Day,0,2655.65,38.82,8.03,105.74,21.42,95.04,1.34,24.09,49.53
3Month,3.52,1470.81,2.88,150.7,86.07,48.31,20.16,0.64,25.28,15.04
22Month,3.28,973.59,1.09,66.15,36.08,22.41,13.67,5.47,20.77,5.47
