stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,0,0,0,4.09,0,0
72hpf,1.07,0,0,1.07,6.42,0,2.14
21Day,1.34,1.34,0,0,1.34,1.34,1.34
3Month,0.32,0,0,0,0,0,0.32
22Month,0.55,0,0.55,0,0,0,0
