stage,Epithelial,Erythroid,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,12.84,2.14,0,1.07,42.79,38.51,20.33
21Day,20.08,9.37,8.03,0,20.08,16.06,14.72
