stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Secretory,Stromal
24hpf,0,0,0,0,4.09,40.86,0,0
72hpf,0,3.21,3.21,0,2.14,58.84,0,2.14
21Day,0,5.35,0,1.34,0,64.25,0,4.02
3Month,0,1.6,0,14.08,1.6,20.16,0.32,1.28
22Month,0.55,4.37,0,3.83,6.01,25.15,0,1.09
