stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,12.26,4.09,0,73.56,0,16.35
72hpf,1.07,3.21,0,0,16.05,0,4.28
21Day,0,4.02,0,2.68,2.68,2.68,5.35
