stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,181.86,3.21,0,1.07,0,19.26,0,1.07
21Day,227.55,5.35,0,1.34,1.34,13.39,1.34,0
3Month,28.16,0,0.96,0.96,0,0,0,1.6
22Month,10.93,0,0,1.09,0,0,0,0.55
