stage,Endothelial,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,2.14,0,0,0,1.07
21Day,0,0,0,0,4.02,0
3Month,0.32,0.96,3.52,0.64,0,0
22Month,0,0.55,0,0,0,0.55
