stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,1.07,0,1.07,0,0
21Day,4.02,1.34,0,26.77,1.34,2.68,1.34,2.68
3Month,15.68,0.32,5.44,54.71,0,0.96,0.64,0.64
22Month,48.11,0,0.55,23.51,0,0,0.55,1.64
