stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,0,20.43,0,0,0,0,4.09,0
72hpf,0,89.86,0,0,0,2.14,13.91,4.28
21Day,0,21.42,1.34,0,4.02,0,6.69,18.74
3Month,0.64,17.6,0,24.96,4.16,1.28,0,2.24
22Month,0,9.84,0,3.28,1.64,0,10.39,1.09
