stage,Epithelial,Germ,Immune,Neuron,Stromal
72hpf,0,0,0,1.07,0
21Day,1.34,0,1.34,0,0
3Month,2.88,0.32,0,0,0.32
22Month,2.73,0,0,0,1.09
