stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,16.35,163.46,4.09,0,118.51,32.69,968.48,0,8.17,110.33
72hpf,25.67,380.85,169.03,1.07,52.42,47.07,1201.38,13.91,14.98,301.68
21Day,12.05,424.31,435.02,1.34,203.46,78.97,406.91,1.34,28.11,236.92
3Month,20.8,590.95,7.04,170.21,322.19,56.95,36.15,2.24,19.52,120.3
22Month,40.45,467.94,6.01,43.19,352.05,20.23,53.03,37.17,28.97,102.22
