stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,44.95,0,0,4.09,0,36.78,0,8.17
72hpf,0,28.88,1.07,0,0,2.14,93.07,0,8.56
21Day,1.34,81.65,2.68,0,4.02,2.68,33.46,0,104.41
3Month,0,11.84,0,7.04,1.92,1.6,3.84,0.64,12.8
22Month,0,9.84,0.55,0,0,0,1.09,0,1.64
