stage,Endothelial,Epithelial,Immune,Muscle,Neuron,Stromal
24hpf,4.09,4.09,0,0,65.38,16.35
72hpf,1.07,1.07,1.07,0,7.49,1.07
21Day,0,1.34,0,1.34,5.35,2.68
