stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,4.09,36.78,0,0,4.09,0,359.6,0,44.95
72hpf,0,16.05,3.21,0,0,2.14,71.68,0,50.28
21Day,0,5.35,1.34,0,0,2.68,50.86,1.34,6.69
3Month,0.32,39.67,0,2.88,2.88,6.08,0,0.96,4.16
22Month,1.64,20.77,0.55,4.37,3.83,8.2,2.73,0.55,7.65
