stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,28.6,0,0,8.17,0,69.47,0,0,12.26
72hpf,0,18.19,0,0,0,2.14,384.06,1.07,0,12.84
21Day,1.34,56.22,8.03,5.35,6.69,8.03,575.57,0,6.69,25.43
3Month,1.28,185.89,0.64,73.91,8.64,1.92,8.64,0.64,2.88,7.68
22Month,2.19,174.93,0,14.21,16.95,2.73,114.8,8.75,0.55,6.01
