stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,4.09,0,0,0,0,89.9,0,0,12.26
72hpf,2.14,0,0,1.07,0,14.98,0,1.07,2.14
21Day,2.68,2.68,0,1.34,1.34,8.03,0,0,2.68
3Month,8.96,0.32,4.8,0.96,0.32,0.32,0,0.32,0.32
22Month,20.23,0,1.64,2.73,0.55,0,1.09,0,0
