stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,4.09,0,0
72hpf,1.07,0,0,0,3.21,2.14,0,0
21Day,0,0,1.34,0,0,0,0,0
3Month,0.32,13.76,9.6,0.96,0.64,0.32,0,0
22Month,0.55,14.76,3.83,1.09,0,0,0.55,1.09
