stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
72hpf,0,32.09,0,21.4,0,1.07,0,0,0
21Day,0,2.68,0,6.69,0,0,0,0,0
3Month,0.32,8.32,0.64,133.74,1.6,0.32,0.32,0.32,4.48
22Month,0,10.93,0,49.2,0.55,1.09,1.09,0,0
