stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,0,4.09,0,0,0
72hpf,0,1.07,0,0,0,1.07,0,0,31.02
21Day,0,0,0,1.34,0,1.34,0,0,12.05
3Month,0,1.28,0.96,0.32,0,0.32,0,0,1.28
22Month,0.55,7.11,0,0.55,0.55,0,0.55,0.55,0
