stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,32.09,0,0,0,0,2.14,0
21Day,28.11,1.34,0,0,0,2.68,1.34
3Month,25.6,0.32,0.96,4.8,0.32,0.64,0.96
22Month,16.95,0,0,2.19,0,0,2.19
