stage,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,0,0,0,20.43,0,0
72hpf,0,0,0,0,21.4,0,0
21Day,1.34,0,0,0,9.37,0,0
3Month,5.12,0.96,0,0.32,0.32,0.32,0
22Month,20.77,0.55,1.64,0,0.55,0,1.09
