stage,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,0,4.09,0,0,0
72hpf,1.07,0,0,0,0,0,0,0
21Day,2.68,0,0,0,2.68,0,0,0
3Month,21.76,1.6,3.84,0.64,0.64,0,0.32,1.6
22Month,13.12,1.64,3.28,0,1.64,2.19,0,0.55
