stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,2.14,2.14,0,0,0,9.63,0,1.07
21Day,5.35,0,0,1.34,0,16.06,1.34,0
3Month,5.12,0,0.96,0.64,0,0,0,0
22Month,4.37,0,0,0.55,0.55,0,0,0
