stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Neuron,Other,Secretory,Stromal
72hpf,0,0,0,0,0,12.84,0,0,0
21Day,0,0,1.34,1.34,1.34,70.94,0,0,8.03
3Month,0,12.48,0,13.76,2.56,0.64,0,0.96,0.64
22Month,1.09,26.24,0,3.83,4.37,1.64,1.64,0.55,1.09
