stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
72hpf,0,0,0,0,0,33.16,2.14
21Day,4.02,2.68,0,0,0,13.39,0
3Month,2.56,0,0.32,0,0.32,0,0
22Month,11.48,0,0.55,1.64,0,1.09,0
