stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Other,Secretory,Stromal
24hpf,0,0,0,8.17,0,0,0,0,0
72hpf,0,0,0,2.14,0,1.07,0,1.07,2.14
21Day,0,5.35,0,13.39,1.34,0,0,1.34,2.68
3Month,0,10.24,0.32,20.16,0.32,0,0,0.64,0.64
22Month,1.09,22.41,0,42.09,1.64,0,1.09,0,2.19
