stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,0,4.09,0,0,8.17
72hpf,0,10.7,2.14,0,0,32.09,6.42,0,7.49
21Day,0,10.71,0,0,2.68,33.46,6.69,0,13.39
3Month,0,4.48,0,2.24,0.96,36.15,0.32,0.32,2.88
22Month,0,26.24,0.55,44.28,1.64,1.09,0.55,0,2.19
