stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,0,1.07,0,0
21Day,0,0,0,0,0,0,0,0,1.34
3Month,0.64,21.12,0.32,430.01,3.84,1.92,0.64,1.92,0.96
22Month,0,1.09,0,1.09,0,0,0,0,0
