stage,Endothelial,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Other,Stromal
24hpf,0,0,0,0,0,0,44.95,0,4.09
72hpf,0,0,0,0,0,0,14.98,0,1.07
21Day,0,4.02,4.02,0,13.39,4.02,25.43,0,12.05
3Month,0,3.84,0,2.88,4.8,0.96,0,0,0.32
22Month,0.55,8.75,0,0,7.11,1.09,0,4.37,3.28
