stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
72hpf,0,0,0,0,0,3.21,0,0
21Day,0,0,2.68,0,0,0,0,0
3Month,0.32,5.76,87.67,1.6,1.28,0.64,1.6,0.64
22Month,0.55,10.39,27.33,2.19,0.55,0.55,0,0.55
