stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Stromal
24hpf,4.09,0,0,4.09,0,16.35,0
72hpf,3.21,0,0,0,0,8.56,4.28
21Day,4.02,0,0,0,4.02,2.68,4.02
3Month,12.48,0.32,18.88,2.88,0.64,1.28,0.96
22Month,5.47,0,1.09,0,0,1.09,0.55
