stage,Endothelial,Epithelial,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,0,8.17,0,0,0,0,0,0
21Day,0,6.69,0,117.79,0,2.68,1.34,2.68
3Month,0.64,23.04,1.28,342.35,0.32,0,0.64,0.96
22Month,0,3.28,3.83,42.64,0,0,0,0
