stage,Epithelial,Erythroid,Germ,Immune,Muscle,Neuron,Secretory,Stromal
24hpf,20.43,0,0,0,8.17,281.96,0,16.35
72hpf,64.19,1.07,0,0,4.28,397.96,1.07,20.33
21Day,9.37,1.34,0,0,0,21.42,0,18.74
3Month,14.72,0.32,8,0.96,0.64,0.32,0.64,0.96
22Month,15.31,0,8.2,2.19,0,2.19,0.55,3.28
